Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,WA,2015,"12        ",Male,17,Right-Handed,200.6,30,200,2,Bus,10,.5,33,"Football (American)",500,700,500,500,700,700,30,"Right foot",,,"Same length",April,Winter,No,No,Meat,Water,"Physical education",9,8,5,"Yes - broadband connection","Text messaging",300,350,24,2,12,120,120,2,0,100,15,0,0,100,None,"Graduate degree","Rap/Hip hop",Invisibility,Rich,"Doctor or nurse",Health
USA,MT,2015,"12        ",Female,17,Right-Handed,162,23.5,160,2,Car,12,.379,43,Baseball/Softball,203,316,781,786,417,679,23,"Right foot",80,90,"Ring finger",October,Winter,No,No,Poultry,Juice,History,5,8,4,"Yes - broadband connection","Text messaging",0,1,1,.2,20,5,15,.5,0,.1,.16,6,0,2,"A lot","Undergraduate degree",Pop,Telepathy,Rich,Politician,Religious
USA,OK,2015,"12        ",Male,17,Ambidextrous,183,28,183,,,15,,,,,,,,,,28,,8,26,,,,,,,,,4,12,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2015,"12        ",Female,17,Right-Handed,170,23,160,1,Car,"5 ",.432,52,Dancing,200,400,100,50,700,900,23,"Same length",800,700,"Index finger",February,Spring,Yes,No,Pizza/Pasta,Water,English,7,9,3,"Yes - other","Text messaging",500,700,20,1,3,5,10,0,10,20,20,10,12,4,"A lot","Graduate degree",Pop,"Freeze time",Rich,Relative,"Wildlife, animals"
USA,MT,2015,"12        ",Female,18,Ambidextrous,160,20,148,1,Car,15,.641,57,"Martial Arts",500,10,1000,1000,2,500,19.5,"Right foot",9,7.5,"Index finger",September,Fall,Yes,No,Meat,Tea,Art,6,6,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",4,4,5,0,10,5,0,0,1,3,2,3,16,3,"A lot","Undergraduate degree","Rock and roll",Fly,Happy,Relative,"Wildlife, animals"
USA,CA,2015,"12        ",Female,15,Right-Handed,156,23,160,1,Walk,10,0.383,56,Other,1000,1000,1000,900,300,700,23.5,"Left foot",35,40,"Ring finger",September,Summer,No,No,Fruit,Water,Music,6,7,5,"Yes - other","Text messaging",150,150,10,2,15,1,0,0,3,8,20,0,0,1,Some,"Graduate degree",Other,Fly,Happy,Actor,"Arts, culture, sports"
USA,WI,2015,"12        ",Female,17,Right-Handed,163,24.5,170,2,Car,12,.316,34,Walking/Hiking,700,1000,500,800,500,1000,24.5,"Same length",70,75,"Ring finger",February,Fall,No,No,Pizza/Pasta,Water,English,7,10,3,"Yes - broadband connection","Text messaging",10,20,50,15,10,15,25,0,80,75,100,0,20,15,"A lot","High school","Rap/Hip hop",Fly,Happy,"Community leader or elder","Wildlife, animals"
USA,CT,2015,"12        ",Female,17,Right-Handed,162,22,158,1,Walk,1,.3,38,Athletics,500,500,500,500,711,877,22,"Same length",7.2,7.4,"Ring finger",February,Spring,Yes,No,Desserts,Water,English,7,10,4,"Yes - broadband connection","In person",150,300,28,0,12,1,5,3,5,3,12,3,0,2,Some,"Graduate degree",Pop,"Freeze time",Happy,Teacher,Health
USA,CA,2015,"12        ",Female,17,Right-Handed,153,23,140,2,Car,45,.41,42,Lacrosse,210,300,500,600,600,500,22,"Right foot",63,68,"Ring finger",December,Winter,No,No,Seafood,Water,Science,5,7,4,"Yes - broadband connection","Text messaging",60,57,6,60,25,7,5,0,21,60,50,30,0,15,"A lot","Graduate degree",Pop,Telepathy,Happy,"Doctor or nurse",Health
USA,OK,2015,"12        ",Female,17,Left-Handed,166,23,158,2,Car,28,.85,40,Other,666,666,666,666,999,1000,23,"Same length",74,66,"Index finger",August,Fall,No,No,Pizza/Pasta,Water,Music,7,12,4,"Yes - broadband connection","Text messaging",30,33,4,.5,3,3,1,1,7,5,5,3,15,4,Some,"Graduate degree",Other,Telepathy,Happy,Relative,"International aid"
USA,IN,2015,"12        ",Female,16,Right-Handed,64,15,,2,Bus,11,0.76,38,Basketball,10,15,40,35,95,99,14,"Right foot",8,8,"Same length",August,Summer,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)","Computers and technology",5,11,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",42,50,14,6,10,40,5,15,50,7,10,"7 ",0,0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Musician or singer",Religious
